0,1,2,3,4
15176.699235628186,0.955941915512085,1.0061352252960205,1.1550959348678589,1.4169107675552368
15176.701235688246,0.9557799696922302,1.005973219871521,1.1555817127227783,1.4165868759155273
15176.703235748308,0.9546465873718262,1.005811333656311,1.1552578210830688,1.4162631034851074
15176.705235808367,0.9561038017272949,1.005973219871521,1.1554197072982788,1.4170726537704468
15176.707235868427,0.9561038017272949,1.0071066617965698,1.1552578210830688,1.4165868759155273
15176.709235928489,0.957075297832489,1.0071066617965698,1.1550959348678589,1.4173964262008667
15176.711235988549,0.9572372436523438,1.0061352252960205,1.154934048652649,1.4177203178405762
15176.713236048608,0.9573991298675537,1.005649447441101,1.154934048652649,1.4172345399856567
15176.71523610867,0.9551323652267456,1.0062971115112305,1.1546101570129395,1.4164249897003174
15176.71723616873,0.9548085331916809,1.005811333656311,1.1544482707977295,1.416101098060608
15176.71923622879,0.9552942514419556,1.0050017833709717,1.1547720432281494,1.415615439414978
15176.721236288851,0.9554561376571655,1.0054875612258911,1.1541244983673096,1.416101098060608
15176.723236348911,0.9548085331916809,1.005811333656311,1.1541244983673096,1.4173964262008667
15176.725236408973,0.9567514657974243,1.0053256750106812,1.1536387205123901,1.4178822040557861
15176.727236469033,0.9562657475471497,1.005973219871521,1.1533148288726807,1.4178822040557861
15176.729236529092,0.9556180834770203,1.0066208839416504,1.1528291702270508,1.4162631034851074
15176.731236589154,0.9552942514419556,1.0069447755813599,1.1528291702270508,1.4170726537704468
15176.733236649214,0.956913411617279,1.0066208839416504,1.1528291702270508,1.4169107675552368
15176.735236709274,0.9554561376571655,1.0053256750106812,1.1531529426574707,1.4175584316253662
15176.737236769335,0.9561038017272949,1.0053256750106812,1.1529910564422607,1.4169107675552368
15176.739236829395,0.9556180834770203,1.0051636695861816,1.1536387205123901,1.4172345399856567
15176.741236889455,0.9554561376571655,1.005811333656311,1.154934048652649,1.4169107675552368
15176.743236949516,0.9549704194068909,1.005649447441101,1.1542863845825195,1.415939211845398
15176.745237009576,0.9565895795822144,1.0054875612258911,1.1538006067276,1.4164249897003174
15176.747237069638,0.9567514657974243,1.0048398971557617,1.1544482707977295,1.4177203178405762
15176.749237129698,0.957075297832489,1.0050017833709717,1.1538006067276,1.4173964262008667
15176.751237189757,0.9577229619026184,1.0051636695861816,1.1536387205123901,1.4178822040557861
15176.753237249819,0.9578848481178284,1.005811333656311,1.15396249294281,1.4173964262008667
15176.755237309879,0.955941915512085,1.0053256750106812,1.1541244983673096,1.4173964262008667
15176.75723736994,0.9567514657974243,1.0045160055160522,1.1538006067276,1.4175584316253662
15176.75923743,0.957075297832489,1.0046780109405518,1.1546101570129395,1.4186917543411255
15176.76123749006,0.9565895795822144,1.0051636695861816,1.15396249294281,1.4178822040557861
15176.763237550122,0.9552942514419556,1.0054875612258911,1.1534768342971802,1.4183679819107056
