0,1
14471.089373211767,1.0
14471.08943570898,-13.0
14471.089498206193,-92.0
14471.089560703405,-59.0
14471.089623200618,-100.0
14471.089685697829,-27.0
14471.089748195041,-27.0
14471.089810692254,-54.0
14471.089873189467,-29.0
14471.08993568668,-63.0
14471.089998183892,-36.0
14471.090060681105,14.0
14471.090123178317,-119.0
14471.09018567553,87.0
14471.090248172743,-88.0
14471.090310669955,6.0
14471.090373167168,131.0
14471.090435664379,-153.0
14471.090498161591,14.0
14471.090560658804,-29.0
14471.090623156017,49.0
14471.09068565323,10.0
14471.090748150442,11.0
14471.090810647655,-25.0
14471.090873144867,-131.0
14471.09093564208,71.0
14471.090998139292,-37.0
14471.091060636503,76.0
14471.091123133716,-22.0
14471.091185630929,32.0
14471.091248128141,108.0
14471.091310625354,-34.0
14471.091373122566,196.0
14471.091435619779,-44.0
14471.091498116992,-3.0
14471.091560614204,97.0
14471.091623111417,26.0
14471.09168560863,92.0
14471.091748105842,71.0
14471.091810603053,73.0
14471.091873100266,-6.0
14471.091935597478,-52.0
14471.091998094691,16.0
14471.092060591904,95.0
14471.092123089116,70.0
14471.092185586329,92.0
14471.092248083542,121.0
14471.092310580754,53.0
14471.092373077967,27.0
14471.092435575178,-18.0
14471.09249807239,46.0
14471.092560569603,46.0
14471.092623066816,63.0
14471.092685564028,87.0
14471.09274806124,65.0
14471.092810558453,45.0
14471.092873055666,78.0
14471.092935552879,76.0
14471.092998050091,39.0
14471.093060547304,49.0
14471.093123044517,16.0
14471.093185541728,57.0
14471.09324803894,-78.0
14471.093310536153,12.0
14471.093373033365,84.0
14471.093435530578,49.0
14471.09349802779,35.0
14471.093560525003,-27.0
14471.093623022216,-35.0
14471.093685519429,-50.0
14471.09374801664,-2.0
14471.093810513852,26.0
14471.093873011065,36.0
14471.093935508277,-69.0
14471.09399800549,-45.0
14471.094060502703,-2.0
14471.094122999915,-4.0
14471.094185497128,64.0
14471.09424799434,47.0
14471.094310491553,-7.0
14471.094372988766,7.0
14471.094435485978,71.0
14471.094497983191,90.0
14471.094560480402,92.0
14471.094622977615,91.0
14471.094685474827,47.0
14471.09474797204,25.0
14471.094810469252,64.0
14471.094872966465,89.0
14471.094935463678,97.0
14471.09499796089,76.0
14471.095060458103,59.0
14471.095122955314,45.0
14471.095185452526,73.0
14471.09524794974,93.0
14471.095310446952,10.0
14471.095372944164,40.0
14471.095435441377,100.0
14471.09549793859,69.0
14471.095560435802,94.0
14471.095622933015,113.0
14471.095685430228,79.0
14471.09574792744,51.0
14471.095810424653,65.0
14471.095872921866,112.0
14471.095935419076,97.0
14471.095997916289,65.0
14471.096060413502,77.0
14471.096122910714,25.0
14471.096185407927,29.0
14471.09624790514,117.0
14471.096310402352,65.0
14471.096372899565,46.0
14471.096435396777,71.0
14471.096497893988,16.0
14471.096560391201,69.0
14471.096622888414,101.0
14471.096685385626,44.0
14471.096747882839,58.0
14471.096810380051,82.0
14471.096872877264,31.0
14471.096935374477,27.0
14471.09699787169,56.0
14471.097060368902,45.0
14471.097122866115,44.0
14471.097185363327,61.0
14471.097247860538,72.0
14471.09731035775,27.0
14471.097372854963,29.0
14471.097435352176,-21.0
14471.097497849389,-45.0
14471.097560346601,37.0
14471.097622843814,31.0
14471.097685341027,14.0
14471.09774783824,31.0
14471.097810335452,20.0
14471.097872832663,10.0
14471.097935329875,26.0
14471.097997827088,19.0
14471.0980603243,20.0
14471.098122821513,29.0
14471.098185318726,37.0
14471.098247815939,38.0
14471.098310313151,-7.0
14471.098372810364,0.0
14471.098435307576,13.0
14471.098497804789,-15.0
14471.098560302002,-26.0
14471.098622799213,-3.0
14471.098685296425,11.0
14471.098747793638,6.0
14471.09881029085,-25.0
14471.098872788063,-33.0
14471.098935285276,-9.0
14471.098997782488,-2.0
14471.099060279701,3.0
14471.099122776914,-27.0
14471.099185274126,13.0
14471.099247771337,77.0
14471.09931026855,23.0
14471.099372765762,21.0
14471.099435262975,23.0
14471.099497760188,1.0
14471.0995602574,2.0
14471.099622754613,-5.0
14471.099685251826,-17.0
14471.099747749038,-6.0
14471.09981024625,-24.0
14471.099872743463,-44.0
14471.099935240676,-19.0
14471.099997737887,-28.0
14471.1000602351,-1.0
14471.100122732312,-25.0
14471.100185229525,10.0
14471.100247726738,55.0
14471.10031022395,-17.0
14471.100372721163,-15.0
14471.100435218375,8.0
14471.100497715588,17.0
14471.1005602128,18.0
14471.100622710012,-27.0
14471.100685207224,-39.0
14471.100747704437,-9.0
14471.10081020165,-24.0
14471.100872698862,-39.0
14471.100935196075,-31.0
14471.100997693287,-51.0
14471.1010601905,-36.0
14471.101122687713,-57.0
14471.101185184925,-68.0
14471.101247682138,-41.0
14471.10131017935,-66.0
14471.101372676561,-126.0
14471.101435173774,-69.0
14471.101497670987,-94.0
14471.1015601682,-163.0
14471.101622665412,-26.0
14471.101685162625,-127.0
14471.101747659837,-79.0
14471.10181015705,-79.0
14471.101872654262,-176.0
14471.101935151475,-53.0
14471.101997648686,-117.0
14471.102060145899,-104.0
14471.102122643111,-50.0
14471.102185140324,-165.0
14471.102247637536,-45.0
14471.10231013475,-81.0
14471.102372631962,-129.0
14471.102435129174,-68.0
14471.102497626387,-126.0
14471.1025601236,-108.0
14471.102622620812,-126.0
14471.102685118025,-163.0
14471.102747615236,-84.0
14471.102810112448,-97.0
14471.102872609661,-163.0
14471.102935106874,-99.0
14471.102997604086,-128.0
14471.103060101299,-103.0
14471.103122598512,-155.0
14471.103185095724,-143.0
14471.103247592937,-69.0
14471.10331009015,-159.0
14471.10337258736,-165.0
14471.103435084573,-193.0
14471.103497581786,-177.0
14471.103560078998,-178.0
14471.103622576211,-207.0
14471.103685073424,-198.0
14471.103747570636,-176.0
14471.103810067849,-195.0
14471.103872565061,-190.0
14471.103935062274,-152.0
14471.103997559487,-177.0
14471.1040600567,-202.0
14471.10412255391,-220.0
14471.104185051123,-208.0
14471.104247548335,-175.0
14471.104310045548,-212.0
14471.10437254276,-252.0
14471.104435039973,-228.0
14471.104497537186,-217.0
14471.104560034399,-209.0
14471.104622531611,-180.0
14471.104685028822,-212.0
14471.104747526035,-224.0
14471.104810023247,-199.0
14471.10487252046,-191.0
14471.104935017673,-213.0
14471.104997514885,-223.0
14471.105060012098,-222.0
14471.10512250931,-262.0
14471.105185006523,-259.0
14471.105247503736,-214.0
14471.105310000949,-227.0
14471.105372498161,-215.0
14471.105434995374,-242.0
14471.105497492585,-240.0
14471.105559989797,-222.0
14471.10562248701,-249.0
14471.105684984223,-225.0
14471.105747481435,-232.0
14471.105809978648,-238.0
14471.10587247586,-216.0
14471.105934973073,-211.0
14471.105997470286,-244.0
14471.106059967497,-219.0
14471.10612246471,-222.0
14471.106184961922,-241.0
14471.106247459134,-189.0
14471.106309956347,-199.0
14471.10637245356,-217.0
14471.106434950772,-211.0
14471.106497447985,-212.0
14471.106559945198,-213.0
14471.10662244241,-207.0
14471.106684939623,-229.0
14471.106747436836,-266.0
14471.106809934048,-222.0
14471.106872431259,-181.0
14471.106934928472,-233.0
14471.106997425684,-200.0
14471.107059922897,-188.0
14471.10712242011,-311.0
14471.107184917322,-307.0
14471.107247414535,-238.0
14471.107309911748,-221.0
14471.10737240896,-40.0
14471.107434906171,-329.0
14471.107497403384,-487.0
14471.107559900596,-165.0
14471.107622397809,-198.0
14471.107684895022,4.0
14471.107747392234,-123.0
14471.107809889447,-473.0
14471.10787238666,-262.0
14471.107934883872,-465.0
14471.107997381085,-277.0
14471.108059878297,1.0
14471.10812237551,-321.0
14471.108184872723,-174.0
14471.108247369933,-264.0
14471.108309867146,-453.0
14471.108372364359,-202.0
14471.108434861571,-225.0
14471.108497358784,-187.0
14471.108559855997,-304.0
14471.10862235321,-510.0
14471.108684850422,-218.0
14471.108747347635,-181.0
14471.108809844845,-276.0
14471.108872342058,-293.0
14471.10893483927,-372.0
14471.108997336483,-282.0
14471.109059833696,-208.0
14471.109122330909,-214.0
14471.109184828121,-241.0
14471.109247325334,-347.0
14471.109309822546,-364.0
14471.10937231976,-251.0
14471.109434816972,-122.0
14471.109497314184,-117.0
14471.109559811395,-313.0
14471.109622308608,-424.0
14471.10968480582,-375.0
14471.109747303033,-226.0
14471.109809800246,-105.0
14471.109872297458,-149.0
14471.109934794671,-312.0
14471.109997291884,-408.0
14471.110059789096,-339.0
14471.110122286309,-252.0
14471.11018478352,-199.0
14471.110247280732,-218.0
14471.110309777945,-361.0
14471.110372275158,-452.0
14471.11043477237,-373.0
14471.110497269583,-257.0
14471.110559766796,-247.0
14471.110622264008,-309.0
14471.11068476122,-398.0
14471.110747258434,-418.0
14471.110809755646,-344.0
14471.110872252859,-330.0
14471.11093475007,-349.0
14471.110997247282,-353.0
14471.111059744495,-380.0
14471.111122241708,-382.0
14471.11118473892,-342.0
14471.111247236133,-328.0
14471.111309733345,-359.0
14471.111372230558,-369.0
14471.11143472777,-299.0
14471.111497224983,-239.0
14471.111559722194,-277.0
14471.111622219407,-338.0
14471.11168471662,-384.0
14471.111747213832,-373.0
14471.111809711045,-335.0
14471.111872208257,-315.0
14471.11193470547,-315.0
14471.111997202683,-357.0
14471.112059699895,-355.0
14471.112122197108,-367.0
14471.11218469432,-349.0
14471.112247191533,-288.0
14471.112309688744,-370.0
14471.112372185957,-362.0
14471.11243468317,-341.0
14471.112497180382,-326.0
14471.112559677595,-285.0
14471.112622174807,-337.0
14471.11268467202,-372.0
14471.112747169233,-376.0
14471.112809666445,-325.0
14471.112872163658,-276.0
14471.112934660869,-309.0
14471.112997158081,-328.0
14471.113059655294,-328.0
14471.113122152507,-298.0
14471.11318464972,-289.0
14471.113247146932,-290.0
14471.113309644144,-290.0
14471.113372141357,-357.0
14471.11343463857,-336.0
14471.113497135782,-299.0
14471.113559632995,-306.0
14471.113622130208,-287.0
14471.113684627418,-366.0
14471.113747124631,-373.0
14471.113809621844,-327.0
14471.113872119056,-345.0
14471.113934616269,-295.0
14471.113997113482,-301.0
14471.114059610694,-363.0
14471.114122107907,-384.0
14471.11418460512,-359.0
14471.114247102332,-279.0
14471.114309599543,-321.0
14471.114372096756,-387.0
14471.114434593968,-355.0
14471.114497091181,-340.0
14471.114559588394,-304.0
14471.114622085606,-296.0
14471.114684582819,-324.0
14471.114747080032,-319.0
14471.114809577244,-321.0
14471.114872074457,-308.0
14471.11493457167,-274.0
14471.114997068882,-298.0
14471.115059566093,-304.0
14471.115122063306,-322.0
14471.115184560518,-289.0
14471.11524705773,-267.0
14471.115309554943,-319.0
14471.115372052156,-322.0
14471.115434549369,-323.0
14471.115497046581,-322.0
14471.115559543794,-326.0
14471.115622041005,-298.0
14471.115684538217,-309.0
14471.11574703543,-321.0
14471.115809532643,-298.0
14471.115872029855,-309.0
14471.115934527068,-309.0
14471.11599702428,-325.0
14471.116059521493,-341.0
14471.116122018706,-355.0
14471.116184515919,-325.0
14471.116247013131,-308.0
14471.116309510344,-356.0
14471.116372007556,-353.0
14471.116434504767,-338.0
14471.11649700198,-335.0
14471.116559499193,-285.0
14471.116621996405,-264.0
14471.116684493618,-311.0
14471.11674699083,-332.0
14471.116809488043,-322.0
14471.116871985256,-302.0
14471.116934482468,-288.0
14471.11699697968,-270.0
14471.117059476892,-261.0
14471.117121974105,-301.0
14471.117184471317,-289.0
14471.11724696853,-237.0
14471.117309465742,-240.0
14471.117371962955,-265.0
14471.117434460168,-291.0
14471.11749695738,-275.0
14471.117559454593,-283.0
14471.117621951806,-278.0
14471.117684449018,-277.0
14471.11774694623,-287.0
14471.117809443442,-275.0
14471.117871940654,-276.0
14471.117934437867,-283.0
14471.11799693508,-286.0
14471.118059432292,-278.0
14471.118121929505,-282.0
14471.118184426718,-281.0
14471.11824692393,-260.0
14471.118309421143,-286.0
14471.118371918354,-308.0
14471.118434415566,-276.0
14471.118496912779,-286.0
14471.118559409992,-324.0
14471.118621907204,-282.0
14471.118684404417,-241.0
14471.11874690163,-273.0
14471.118809398842,-294.0
14471.118871896055,-285.0
14471.118934393267,-282.0
14471.11899689048,-273.0
14471.119059387693,-250.0
14471.119121884905,-270.0
14471.119184382116,-270.0
14471.119246879329,-232.0
14471.119309376541,-267.0
14471.119371873754,-263.0
14471.119434370967,-241.0
14471.11949686818,-251.0
14471.119559365392,-255.0
14471.119621862605,-226.0
14471.119684359817,-227.0
14471.119746857028,-244.0
14471.11980935424,-247.0
14471.119871851453,-251.0
14471.119934348666,-258.0
14471.119996845879,-237.0
14471.120059343091,-246.0
14471.120121840304,-295.0
14471.120184337517,-256.0
14471.12024683473,-215.0
14471.120309331942,-223.0
14471.120371829154,-231.0
14471.120434326367,-221.0
14471.120496823578,-224.0
14471.12055932079,-234.0
14471.120621818003,-205.0
14471.120684315216,-181.0
14471.120746812428,-193.0
14471.120809309641,-204.0
14471.120871806854,-206.0
14471.120934304066,-207.0
14471.120996801279,-255.0
14471.121059298492,-259.0
14471.121121795702,-234.0
14471.121184292915,-228.0
14471.121246790128,-200.0
14471.12130928734,-240.0
14471.121371784553,-228.0
14471.121434281766,-205.0
14471.121496778978,-202.0
14471.121559276191,-171.0
14471.121621773404,-190.0
14471.121684270616,-218.0
14471.121746767829,-217.0
14471.121809265042,-209.0
14471.121871762252,-211.0
14471.121934259465,-234.0
14471.121996756678,-209.0
14471.12205925389,-179.0
14471.122121751103,-217.0
14471.122184248316,-206.0
14471.122246745528,-165.0
14471.12230924274,-173.0
14471.122371739953,-182.0
14471.122434237166,-193.0
14471.122496734377,-179.0
14471.12255923159,-192.0
14471.122621728802,-191.0
14471.122684226015,-179.0
14471.122746723227,-204.0
14471.12280922044,-196.0
14471.122871717653,-173.0
14471.122934214865,-152.0
14471.122996712078,-178.0
14471.12305920929,-188.0
14471.123121706503,-186.0
14471.123184203716,-207.0
14471.123246700927,-162.0
14471.12330919814,-169.0
14471.123371695352,-186.0
14471.123434192565,-146.0
14471.123496689777,-186.0
14471.12355918699,-197.0
14471.123621684203,-166.0
14471.123684181415,-154.0
14471.123746678628,-143.0
14471.12380917584,-163.0
14471.123871673051,-155.0
14471.123934170264,-155.0
14471.123996667477,-192.0
14471.12405916469,-164.0
14471.124121661902,-183.0
14471.124184159115,-177.0
14471.124246656327,-112.0
14471.12430915354,-148.0
14471.124371650752,-154.0
14471.124434147965,-138.0
14471.124496645178,-145.0
14471.12455914239,-116.0
14471.124621639601,-90.0
14471.124684136814,-93.0
14471.124746634026,-101.0
14471.124809131239,-102.0
14471.124871628452,-97.0
14471.124934125664,-94.0
14471.124996622877,-94.0
14471.12505912009,-87.0
14471.125121617302,-116.0
14471.125184114515,-107.0
14471.125246611726,-45.0
14471.125309108938,-55.0
14471.125371606151,-48.0
14471.125434103364,-48.0
14471.125496600576,-81.0
14471.125559097789,-67.0
14471.125621595002,-57.0
14471.125684092214,-56.0
14471.125746589427,-52.0
14471.12580908664,-74.0
14471.125871583852,-79.0
14471.125934081065,-63.0
14471.125996578276,-67.0
14471.126059075488,-75.0
14471.1261215727,-107.0
14471.126184069914,-103.0
14471.126246567126,-43.0
14471.126309064339,-33.0
14471.126371561551,-25.0
14471.126434058764,-10.0
14471.126496555977,-12.0
14471.12655905319,-13.0
14471.1266215504,-18.0
14471.126684047613,-7.0
14471.126746544825,-29.0
14471.126809042038,-53.0
14471.12687153925,-30.0
14471.126934036463,-22.0
14471.126996533676,-30.0
14471.127059030889,-6.0
14471.127121528101,-25.0
14471.127184025314,-20.0
14471.127246522527,27.0
14471.12730901974,-1.0
14471.12737151695,-16.0
14471.127434014163,-17.0
14471.127496511375,-20.0
14471.127559008588,-9.0
14471.1276215058,-8.0
14471.127684003013,4.0
14471.127746500226,6.0
14471.127808997438,-7.0
14471.127871494651,-5.0
14471.127933991862,20.0
14471.127996489075,31.0
14471.128058986287,45.0
14471.1281214835,14.0
14471.128183980712,13.0
14471.128246477925,64.0
14471.128308975138,37.0
14471.12837147235,42.0
14471.128433969563,57.0
14471.128496466776,51.0
14471.128558963988,31.0
14471.128621461201,46.0
14471.128683958414,74.0
14471.128746455624,41.0
14471.128808952837,44.0
14471.12887145005,72.0
14471.128933947262,68.0
14471.128996444475,69.0
14471.129058941688,110.0
14471.1291214389,72.0
14471.129183936113,89.0
14471.129246433326,150.0
14471.129308930536,92.0
14471.129371427749,103.0
14471.129433924962,103.0
14471.129496422174,85.0
14471.129558919387,127.0
14471.1296214166,140.0
14471.129683913812,137.0
14471.129746411025,146.0
14471.129808908237,134.0
14471.12987140545,119.0
14471.129933902663,134.0
14471.129996399875,140.0
14471.130058897088,163.0
14471.130121394299,129.0
14471.130183891511,128.0
14471.130246388724,194.0
14471.130308885937,152.0
14471.13037138315,125.0
14471.130433880362,148.0
14471.130496377575,151.0
14471.130558874787,147.0
14471.130621372,147.0
14471.13068386921,142.0
14471.130746366423,157.0
14471.130808863636,153.0
14471.130871360849,147.0
14471.130933858061,170.0
14471.130996355274,173.0
14471.131058852487,188.0
14471.1311213497,171.0
14471.131183846912,155.0
14471.131246344125,213.0
14471.131308841337,214.0
14471.13137133855,199.0
14471.13143383576,213.0
14471.131496332973,202.0
14471.131558830186,183.0
14471.131621327399,180.0
14471.131683824611,195.0
14471.131746321824,216.0
14471.131808819036,214.0
14471.131871316249,204.0
14471.131933813462,223.0
14471.131996310674,242.0
14471.132058807885,250.0
14471.132121305098,218.0
14471.13218380231,226.0
14471.132246299523,279.0
14471.132308796736,258.0
14471.132371293948,277.0
14471.132433791161,289.0
14471.132496288374,271.0
14471.132558785586,269.0
14471.132621282799,266.0
14471.132683780012,274.0
14471.132746277224,282.0
14471.132808774435,288.0
14471.132871271648,281.0
14471.13293376886,291.0
14471.132996266073,307.0
14471.133058763286,287.0
14471.133121260498,260.0
14471.13318375771,283.0
14471.133246254924,328.0
14471.133308752136,315.0
14471.133371249349,318.0
14471.13343374656,284.0
14471.133496243772,205.0
14471.133558740985,208.0
14471.133621238198,239.0
14471.13368373541,249.0
14471.133746232623,294.0
14471.133808729835,299.0
14471.133871227048,287.0
14471.13393372426,319.0
14471.133996221473,363.0
14471.134058718686,360.0
14471.134121215899,342.0
14471.13418371311,414.0
14471.134246210322,460.0
14471.134308707535,415.0
14471.134371204747,428.0
14471.13443370196,435.0
14471.134496199173,408.0
14471.134558696385,418.0
14471.134621193598,423.0
14471.13468369081,414.0
14471.134746188023,389.0
14471.134808685234,385.0
14471.134871182447,387.0
14471.13493367966,389.0
14471.134996176872,413.0
14471.135058674085,394.0
14471.135121171297,361.0
14471.13518366851,393.0
14471.135246165722,453.0
14471.135308662935,415.0
14471.135371160148,402.0
14471.13543365736,425.0
14471.135496154573,408.0
14471.135558651784,384.0
14471.135621148997,413.0
14471.13568364621,429.0
14471.135746143422,454.0
14471.135808640634,462.0
14471.135871137847,454.0
14471.13593363506,414.0
14471.135996132272,418.0
14471.136058629485,471.0
14471.136121126698,433.0
14471.136183623908,427.0
14471.136246121121,506.0
14471.136308618334,463.0
14471.136371115546,396.0
14471.136433612759,424.0
14471.136496109972,448.0
14471.136558607184,388.0
14471.136621104397,374.0
14471.13668360161,469.0
14471.136746098822,493.0
14471.136808596035,442.0
14471.136871093247,420.0
14471.136933590458,442.0
14471.136996087671,423.0
14471.137058584884,444.0
14471.137121082096,476.0
14471.137183579309,549.0
14471.137246076521,643.0
14471.137308573734,533.0
14471.137371070947,487.0
14471.13743356816,536.0
14471.137496065372,535.0
14471.137558562583,595.0
14471.137621059795,632.0
14471.137683557008,576.0
14471.13774605422,549.0
14471.137808551433,590.0
14471.137871048646,576.0
14471.137933545859,566.0
14471.137996043071,566.0
14471.138058540284,570.0
14471.138121037497,560.0
14471.13818353471,585.0
14471.138246031922,622.0
14471.138308529133,541.0
14471.138371026345,520.0
14471.138433523558,559.0
14471.13849602077,578.0
14471.138558517983,588.0
14471.138621015196,547.0
14471.138683512409,561.0
14471.138746009621,584.0
14471.138808506834,612.0
14471.138871004045,625.0
14471.138933501257,592.0
14471.13899599847,576.0
14471.139058495683,611.0
14471.139120992895,611.0
14471.139183490108,605.0
14471.13924598732,664.0
14471.139308484533,613.0
14471.139370981746,568.0
14471.139433478958,592.0
14471.139495976171,650.0
14471.139558473384,670.0
14471.139620970596,633.0
14471.139683467807,607.0
14471.13974596502,629.0
14471.139808462232,632.0
14471.139870959445,597.0
14471.139933456658,607.0
14471.13999595387,614.0
14471.140058451083,632.0
14471.140120948296,642.0
14471.140183445508,632.0
14471.140245942719,676.0
14471.140308439932,658.0
14471.140370937144,635.0
14471.140433434357,667.0
14471.14049593157,651.0
14471.140558428782,661.0
14471.140620925995,671.0
14471.140683423208,676.0
14471.14074592042,669.0
14471.140808417633,666.0
14471.140870914845,676.0
14471.140933412058,681.0
14471.14099590927,671.0
14471.141058406482,650.0
14471.141120903694,640.0
14471.141183400907,655.0
14471.14124589812,696.0
14471.141308395332,704.0
14471.141370892545,703.0
14471.141433389757,684.0
14471.14149588697,706.0
14471.141558384183,701.0
14471.141620881393,710.0
14471.141683378606,744.0
14471.141745875819,725.0
14471.141808373031,725.0
14471.141870870244,761.0
14471.141933367457,788.0
14471.14199586467,752.0
14471.142058361882,720.0
14471.142120859095,716.0
14471.142183356307,732.0
14471.14224585352,782.0
14471.142308350732,744.0
14471.142370847943,741.0
14471.142433345156,765.0
14471.142495842369,779.0
