0,1,2,3,4
14070.376013479012,0.8795185685157776,1.1351804733276367,1.1944409608840942,1.37983238697052
14070.378013539072,0.8795185685157776,1.1351804733276367,1.1942790746688843,1.3801562786102295
14070.380013599133,0.8793566823005676,1.1350185871124268,1.1942790746688843,1.3799943923950195
14070.382013659193,0.8808138966560364,1.1345328092575073,1.1942790746688843,1.3804800510406494
14070.384013719253,0.8814615607261658,1.1351804733276367,1.1939553022384644,1.3791847229003906
14070.386013779314,0.8803281784057617,1.1350185871124268,1.1939553022384644,1.3785370588302612
14070.388013839374,0.8798424005508423,1.1350185871124268,1.1937932968139648,1.3793467283248901
14070.390013899434,0.8812996745109558,1.1356662511825562,1.1942790746688843,1.37967050075531
14070.392013959496,0.8808138966560364,1.1356662511825562,1.1946029663085938,1.3782132863998413
14070.394014019555,0.8806520104408264,1.1351804733276367,1.193469524383545,1.3782132863998413
14070.396014079615,0.8803281784057617,1.1353424787521362,1.1928218603134155,1.3785370588302612
14070.398014139677,0.8803281784057617,1.1351804733276367,1.1928218603134155,1.37967050075531
14070.400014199737,0.8787090182304382,1.1343709230422974,1.1924980878829956,1.3790228366851807
14070.402014259798,0.8808138966560364,1.1343709230422974,1.1926599740982056,1.3791847229003906
14070.404014319858,0.8814615607261658,1.1345328092575073,1.1915265321731567,1.3793467283248901
14070.406014379918,0.8811377286911011,1.1343709230422974,1.193307638168335,1.3786990642547607
14070.40801443998,0.8811377286911011,1.1340471506118774,1.1924980878829956,1.3790228366851807
14070.41001450004,0.8822711110115051,1.1342090368270874,1.1918504238128662,1.3801562786102295
14070.4120145601,0.8803281784057617,1.1350185871124268,1.1926599740982056,1.3795086145401
14070.41401462016,0.8803281784057617,1.1348567008972168,1.1924980878829956,1.3780514001846313
14070.41601468022,0.880004346370697,1.1353424787521362,1.1941171884536743,1.3782132863998413
14070.418014740282,0.8796805143356323,1.1358281373977661,1.1939553022384644,1.3788609504699707
14070.420014800342,0.8783851861953735,1.1353424787521362,1.1924980878829956,1.3782132863998413
14070.422014860402,0.8809758424758911,1.1348567008972168,1.1918504238128662,1.37967050075531
14070.424014920463,0.8811377286911011,1.1348567008972168,1.1926599740982056,1.37967050075531
14070.426014980523,0.8806520104408264,1.1351804733276367,1.1929837465286255,1.3795086145401
14070.428015040583,0.8803281784057617,1.1346948146820068,1.1937932968139648,1.37983238697052
14070.430015100645,0.8816234469413757,1.1343709230422974,1.1942790746688843,1.3803181648254395
14070.432015160704,0.8804900646209717,1.1350185871124268,1.1942790746688843,1.3804800510406494
14070.434015220766,0.8804900646209717,1.1350185871124268,1.1936314105987549,1.3795086145401
14070.436015280826,0.8803281784057617,1.1346948146820068,1.1929837465286255,1.3790228366851807
14070.438015340886,0.8806520104408264,1.1356662511825562,1.1939553022384644,1.3793467283248901
14070.440015400947,0.8798424005508423,1.1359901428222656,1.1942790746688843,1.3791847229003906
14070.442015461007,0.8809758424758911,1.1364758014678955,1.1946029663085938,1.3801562786102295
14070.444015521067,0.8812996745109558,1.1366376876831055,1.1950886249542236,1.3799943923950195
14070.446015581128,0.8811377286911011,1.1364758014678955,1.1944409608840942,1.3804800510406494
14070.448015641188,0.8819472789764404,1.1366376876831055,1.1950886249542236,1.3806419372558594
14070.450015701248,0.8827568888664246,1.1363139152526855,1.1962220668792725,1.3808039426803589
14070.45201576131,0.8821092247962952,1.1363139152526855,1.196707844734192,1.3804800510406494
14070.45401582137,0.8817853927612305,1.1361520290374756,1.1965458393096924,1.3804800510406494
14070.456015881431,0.8829187750816345,1.1366376876831055,1.1968697309494019,1.3812896013259888
14070.45801594149,0.8829187750816345,1.1363139152526855,1.196707844734192,1.3820992708206177
14070.46001600155,0.8816234469413757,1.136961579322815,1.1962220668792725,1.3809658288955688
14070.462016061612,0.8822711110115051,1.1376092433929443,1.1971935033798218,1.382908821105957
14070.464016121672,0.883404552936554,1.1377711296081543,1.1973553895950317,1.3825849294662476
14070.466016181732,0.8830807209014893,1.1374473571777344,1.1971935033798218,1.3824230432510376
14070.468016241794,0.8837283253669739,1.1384187936782837,1.1975173950195312,1.383232593536377
14070.470016301853,0.8853474855422974,1.1389045715332031,1.1981650590896606,1.382746934890747
14070.472016361913,0.8848617672920227,1.1382569074630737,1.1984888315200806,1.382908821105957
14070.474016421975,0.884699821472168,1.1377711296081543,1.1980030536651611,1.383070707321167
14070.476016482035,0.8853474855422974,1.1380950212478638,1.1983269453048706,1.3835564851760864
14070.478016542096,0.884537935256958,1.1389045715332031,1.19929838180542,1.382908821105957
14070.480016602156,0.8835664391517639,1.1384187936782837,1.19929838180542,1.382746934890747
14070.482016662216,0.8848617672920227,1.139066457748413,1.19913649559021,1.383394479751587
14070.484016722277,0.8855094313621521,1.1395522356033325,1.198974609375,1.3835564851760864
14070.486016782337,0.8856713175773621,1.139228343963623,1.19929838180542,1.3840421438217163
14070.488016842399,0.8856713175773621,1.1385806798934937,1.1996222734451294,1.3851755857467651
14070.490016902459,0.8863189816474915,1.1382569074630737,1.2002699375152588,1.3850136995315552
14070.492016962518,0.884699821472168,1.139228343963623,1.2005937099456787,1.3843660354614258
14070.49401702258,0.8850236535072327,1.1405236721038818,1.1999460458755493,1.3846898078918457
14070.49601708264,0.8853474855422974,1.1405236721038818,1.2001079320907593,1.385337471961975
14070.4980171427,0.885833203792572,1.1406855583190918,1.2007555961608887,1.3840421438217163
14070.500017202761,0.8850236535072327,1.1405236721038818,1.2004318237304688,1.3837183713912964
14070.502017262821,0.8859951496124268,1.1395522356033325,1.2004318237304688,1.385337471961975
14070.50401732288,0.8869666457176208,1.1397141218185425,1.2002699375152588,1.3858232498168945
14070.506017382942,0.8864808678627014,1.1398760080337524,1.19929838180542,1.3858232498168945
14070.508017443002,0.8863189816474915,1.139390230178833,1.1997841596603394,1.386309027671814
14070.510017503064,0.8882619142532349,1.1397141218185425,1.1999460458755493,1.385499358177185
14070.512017563124,0.8856713175773621,1.140199899673462,1.2001079320907593,1.3848518133163452
14070.514017623183,0.8850236535072327,1.139390230178833,1.1994602680206299,1.3856613636016846
14070.516017683245,0.8853474855422974,1.1398760080337524,1.1996222734451294,1.3859851360321045
