0,1
18603.829852824674,12564.0
18603.829915321912,12867.0
18603.82997781915,13158.0
18603.830040316385,13202.0
18603.830102813623,12377.0
18603.83016531086,11162.0
18603.8302278081,10470.0
18603.830290305334,9471.0
18603.83035280257,7913.0
18603.83041529981,6834.0
18603.830477797048,6119.0
18603.830540294282,5352.0
18603.83060279152,5087.0
18603.83066528876,5512.0
18603.830727785997,5695.0
18603.83079028323,5489.0
18603.83085278047,5390.0
18603.830915277707,5331.0
18603.830977774945,4556.0
18603.83104027218,3468.0
18603.831102769418,2681.0
18603.831165266656,977.0
18603.83122776389,-1452.0
18603.83129026113,-3729.0
18603.831352758367,-5852.0
18603.831415255605,-8277.0
18603.83147775284,-10923.0
18603.831540250078,-12754.0
18603.831602747316,-14536.0
18603.831665244554,-16606.0
18603.83172774179,-18367.0
18603.831790239026,-19924.0
18603.831852736264,-20770.0
18603.831915233503,-21574.0
18603.831977730737,-22540.0
18603.832040227975,-23184.0
18603.832102725213,-24033.0
18603.83216522245,-25102.0
18603.832227719686,-26351.0
18603.832290216924,-27178.0
18603.832352714162,-28127.0
18603.8324152114,-29637.0
18603.832477708635,-30230.0
18603.832540205873,-31119.0
18603.83260270311,-29220.0
18603.83266520035,-23438.0
18603.832727697583,-17784.0
18603.83279019482,-9810.0
18603.83285269206,-291.0
18603.832915189298,6589.0
18603.832977686532,12203.0
18603.83304018377,17157.0
18603.83310268101,19810.0
18603.833165178243,19634.0
18603.83322767548,17037.0
18603.83329017272,14286.0
18603.833352669957,10301.0
18603.83341516719,5540.0
18603.83347766443,3585.0
18603.833540161668,1713.0
18603.833602658906,-142.0
18603.83366515614,-1195.0
18603.83372765338,-2227.0
18603.833790150617,-2844.0
18603.833852647855,-3841.0
18603.83391514509,-3302.0
18603.833977642327,-1989.0
18603.834040139565,-960.0
18603.834102636803,1096.0
18603.834165134038,3840.0
18603.834227631276,7591.0
18603.834290128514,11190.0
18603.834352625752,14619.0
18603.834415122987,17999.0
18603.834477620225,19222.0
18603.834540117463,19177.0
18603.8346026147,18313.0
18603.834665111935,16008.0
18603.834727609174,13383.0
18603.83479010641,10068.0
18603.834852603646,6605.0
18603.834915100884,3583.0
18603.834977598122,700.0
18603.83504009536,-1232.0
18603.835102592595,-2293.0
18603.835165089833,-2119.0
18603.83522758707,-575.0
18603.83529008431,1294.0
18603.835352581544,3420.0
18603.83541507878,5367.0
18603.83547757602,7270.0
18603.835540073258,8702.0
18603.835602570492,9522.0
18603.83566506773,10782.0
18603.83572756497,11703.0
18603.835790062207,12146.0
18603.83585255944,12229.0
18603.83591505668,12338.0
18603.835977553917,12492.0
18603.836040051156,11704.0
18603.83610254839,11025.0
18603.836165045628,10588.0
18603.836227542866,9089.0
18603.836290040104,7574.0
18603.83635253734,7012.0
